ip,country_code,region_code,city,zip_code,latitude,longitude,handle,name,last_changed,registration
52.29.40.86,DE,HE,Frankfurt am Main,60313,50.1167,8.6833,NET-52-28-0-0-1,AMAZO-ZFRA,2016-09-27,2016-09-27
107.30.231.102,US,,,,37.751,-97.822,NET-107-30-0-0-1,SPRINT-107-30-0-0,2016-08-18,2016-08-18
10.208.30.244,,,,,0.0,0.0,NET-10-0-0-0-1,PRIVATE-ADDRESS-ABLK-RFC1918-IANA-RESERVED,2013-08-30,NA
33.100.73.108,US,,,,37.751,-97.822,NET-33-0-0-0-1,DISN-IP-LEGACY,2013-09-11,1991-01-01
232.223.161.244,,,,,0.0,0.0,NET-224-0-0-0-1,MCAST-NET,2013-08-30,1991-05-22
74.172.102.202,US,,,,37.751,-97.822,NET-74-160-0-0-1,BELLSNET-BLK17,2013-08-09,2006-10-30
161.231.67.10,US,CA,San Francisco,94104,37.7909,-122.4017,NET-161-231-0-0-1,USWACHNET2,2005-08-31,1993-03-19
144.245.38.2,US,KS,Junction City,66441,38.9661,-96.7651,NET-144-245-0-0-1,RILEY-NETB2,2008-07-21,1991-01-09
116.233.24.107,CN,31,Shanghai,,31.0456,121.3997,NET-116-0-0-0-1,APNIC-116,2010-07-30,2007-01-17
90.61.79.10,FR,IDF,Meaux,77100,48.9636,2.8824,NET-90-0-0-0-1,90-RIPE,2009-05-18,2005-06-30
214.255.7.8,US,,,,37.751,-97.822,NET-214-0-0-0-1,DNIC-NET-214,2011-06-21,1998-03-27
60.195.171.137,CN,11,Beijing,,39.9289,116.3883,NET-60-0-0-0-1,APNIC-60,2010-07-30,2003-04-06
32.7.56.171,US,NJ,Middletown,07748,40.3965,-74.1075,NET-32-7-48-0-1,ATGS-051509160638,2009-05-15,2009-05-15
21.212.191.64,US,,,,37.751,-97.822,NET-21-0-0-0-1,DNIC-SNET-021,2009-06-19,1991-07-01
73.176.47.248,US,IL,Arlington Heights,60004,42.113,-87.9807,NET-73-176-0-0-1,INDY-CPE-1,2014-01-27,2014-01-27
189.119.91.219,BR,,,,-22.8305,-43.2192,NET-189-0-0-0-1,NET189,2010-07-21,2005-06-17
232.149.9.201,,,,,0.0,0.0,NET-224-0-0-0-1,MCAST-NET,2013-08-30,1991-05-22
157.242.243.35,US,CA,Los Angeles,90045,33.9571,-118.4041,NET-157-242-0-0-1,LMUV4,2016-12-13,1992-02-04
7.13.223.165,US,,,,37.751,-97.822,NET-7-0-0-0-1,DISANET7,2006-04-28,1997-11-24
220.201.76.121,CN,,,,34.7725,113.7266,NET-220-0-0-0-1,APNIC6,2010-07-30,NA
206.180.127.46,US,PA,Grove City,16127,41.166,-80.0615,NET-206-180-64-0-1,MIUI,2012-03-02,1998-06-26
201.74.91.16,BR,SP,Diadema,,-23.7,-46.6167,NET-201-0-0-0-1,LACNIC-201,2010-07-21,2003-04-03
16.88.25.29,US,CA,Palo Alto,94304,37.3762,-122.1826,NET-16-0-0-0-1,HPE-15,2017-06-07,1989-05-18
200.36.195.103,MX,,,,19.4371,-99.0111,NET-200-0-0-0-1,LACNIC-200,2010-07-21,2002-07-27
73.226.27.152,US,NJ,Mount Laurel,08054,39.9572,-74.9162,NET-73-0-0-0-1,CABLE-1,2016-08-31,2005-04-19
247.28.76.203,,,,,0.0,0.0,NET-240-0-0-0-0,SPECIAL-IPV4-FUTURE-USE-IANA-RESERVED,2013-08-30,NA
115.64.122.248,AU,NSW,Medowie,2318,-32.7415,151.8676,NET-115-0-0-0-1,APNIC-115,2010-07-30,2007-10-29
57.4.110.213,BE,,,,50.85,4.35,NET-57-0-0-0-1,RIPE-ERX-57,2014-10-14,1993-06-21
46.181.116.182,RU,KEM,Kemerovo,650003,55.3333,86.0833,NET-46-0-0-0-0,46-RIPE,2009-09-30,2009-09-29
104.179.128.84,US,FL,Pompano Beach,33063,26.2442,-80.2059,NET-104-176-0-0-1,SIS-80-7-29-2014,2014-08-12,2014-08-12
84.198.151.221,BE,VLG,Niel,2845,51.1167,4.3333,NET-84-0-0-0-1,84-RIPE,2004-03-16,2003-11-17
29.138.156.65,US,,,,37.751,-97.822,NET-29-0-0-0-1,DNIC-RNET-029-000,2012-11-08,1991-07-01
131.167.115.151,US,OH,Columbus,43201,39.993,-82.9986,NET-131-167-0-0-1,BMINET,2009-04-30,1988-12-13
12.152.31.12,US,,,,37.751,-97.822,NET-12-152-24-0-1,ATTSVCM-12-152-24-0,2003-12-15,2003-12-15
243.208.86.83,,,,,0.0,0.0,NET-240-0-0-0-0,SPECIAL-IPV4-FUTURE-USE-IANA-RESERVED,2013-08-30,NA
10.65.191.66,,,,,0.0,0.0,NET-10-0-0-0-1,PRIVATE-ADDRESS-ABLK-RFC1918-IANA-RESERVED,2013-08-30,NA
219.100.100.98,JP,,,,35.69,139.69,NET-219-0-0-0-1,APNIC5,2010-07-30,NA
143.254.206.236,US,CA,San Jose,95136,37.2722,-121.8436,NET-143-254-0-0-1,SJUSDNET,2016-03-09,1990-10-25
74.66.185.140,US,,,,37.751,-97.822,NET-74-64-0-0-1,RRNY,2007-01-29,2006-03-27
223.111.139.214,CN,,,,34.7725,113.7266,NET-223-0-0-0-1,APNIC-223,2010-07-30,2003-03-16
10.237.168.4,,,,,0.0,0.0,NET-10-0-0-0-1,PRIVATE-ADDRESS-ABLK-RFC1918-IANA-RESERVED,2013-08-30,NA
237.195.230.142,,,,,0.0,0.0,NET-224-0-0-0-1,MCAST-NET,2013-08-30,1991-05-22
95.75.59.198,IT,,,,43.1479,12.1097,NET-95-0-0-0-1,95-RIPE,2009-05-18,2007-07-30
167.166.97.70,US,NY,Albany,12211,42.6995,-73.758,NET-167-166-0-0-1,TUNET-B,2012-12-03,1993-08-19
56.82.235.148,US,NC,Raleigh,27668,35.7977,-78.6253,NET-56-0-0-0-1,USPS1,2006-03-03,1992-11-02
48.21.151.118,US,NJ,Newark,07102,40.7355,-74.1741,NET-48-0-0-0-1,PRU48,2012-04-02,1990-12-07
49.202.71.93,IN,KA,,,12.9833,77.5833,NET-49-0-0-0-0,APNIC-49,2010-08-16,2010-08-12
88.61.68.162,IT,,,,43.1479,12.1097,NET-88-0-0-0-1,88-RIPE,2009-05-18,2004-04-01
200.5.37.61,BR,PR,Castro,,-24.7833,-50.0,NET-200-0-0-0-1,LACNIC-200,2010-07-21,2002-07-27
207.148.103.163,CA,NT,Yellowknife,x1a 2n3,62.456,-114.3525,NET-207-148-0-0-1,NTNET-BLK,1999-02-09,1996-06-07
105.40.81.255,EG,,,,30.0355,31.223,NET-105-0-0-0-1,AFRINIC-105,2010-11-19,2010-11-19
42.90.132.234,CN,62,Lanzhou,,36.0564,103.7922,NET-42-0-0-0-1,APNIC-42,2011-04-12,2010-10-26
142.21.25.210,CA,ON,Dundas,L9H,43.2638,-79.9524,NET-142-21-0-0-1,CMH-NET,2003-12-16,1991-03-18
167.224.15.117,US,PA,Media,19091,39.934,-75.4061,NET-167-224-0-0-1,MINT,2007-01-02,1993-10-25
38.41.132.215,US,,,,37.751,-97.822,NET-38-0-0-0-1,COGENT-A,2011-05-20,1991-04-16
194.149.7.201,HU,BU,Budapest,1063,47.5102,19.0702,NET-194-0-0-0-1,RIPE-CBLK2,2009-03-25,1993-07-21
238.200.241.141,,,,,0.0,0.0,NET-224-0-0-0-1,MCAST-NET,2013-08-30,1991-05-22
121.108.100.46,JP,12,Funabashi,273-0011,35.6931,139.9833,NET-121-0-0-0-1,APNIC-121,2010-07-30,2006-01-06
113.236.176.214,CN,21,Shenyang,,41.7922,123.4328,NET-113-0-0-0-1,APNIC-113,2010-07-30,2008-05-27
55.90.73.188,US,AZ,Fort Huachuca,85613,31.5273,-110.3607,NET-55-0-0-0-1,CONUS-RCAS,2011-02-23,1996-10-26
254.238.123.249,,,,,0.0,0.0,NET-240-0-0-0-0,SPECIAL-IPV4-FUTURE-USE-IANA-RESERVED,2013-08-30,NA
89.117.52.221,LT,,,,56.0,24.0,NET-89-0-0-0-1,89-RIPE,2009-05-18,2005-06-30
101.168.79.44,AU,,,,-33.494,143.2104,NET-101-0-0-0-1,APNIC-101,2010-08-16,2010-08-12
112.155.38.176,KR,,,,37.5112,126.9741,NET-112-0-0-0-1,APNIC-112,2010-07-30,2008-05-27
120.174.192.162,ID,JK,Jakarta,,-6.1744,106.8294,NET-120-0-0-0-1,APNIC-120,2010-07-30,2007-01-17
106.206.106.53,IN,TN,Erode,638001,11.35,77.7333,NET-106-0-0-0-1,APNIC-106,2011-02-10,2011-01-09
220.175.131.115,CN,36,Nanchang,,28.55,115.9333,NET-220-0-0-0-1,APNIC6,2010-07-30,NA
231.160.23.11,,,,,0.0,0.0,NET-224-0-0-0-1,MCAST-NET,2013-08-30,1991-05-22
183.46.153.87,CN,44,Shantou,,23.4522,116.0922,NET-183-0-0-0-1,APNIC-183,2010-07-30,2009-04-30
94.181.101.185,RU,UD,Izhevsk,426003,56.8498,53.2045,NET-94-0-0-0-1,94-RIPE,2009-05-18,2007-07-30
200.94.185.28,MX,,,,19.4371,-99.0111,NET-200-0-0-0-1,LACNIC-200,2010-07-21,2002-07-27
26.7.13.10,US,,,,37.751,-97.822,NET-26-0-0-0-1,DISANET26,2009-06-19,1995-05-01
71.77.233.32,US,NC,Whiteville,28472,34.2926,-78.6759,NET-71-64-0-0-1,RRMA,2006-06-06,2005-05-16
25.20.136.154,GB,,,,51.4964,-0.1224,NET-25-0-0-0-1,RIPE-ERX-25,2013-01-14,1985-01-28
88.179.76.68,FR,IDF,Versailles,78000,48.8,2.1333,NET-88-0-0-0-1,88-RIPE,2009-05-18,2004-04-01
232.117.159.65,,,,,0.0,0.0,NET-224-0-0-0-1,MCAST-NET,2013-08-30,1991-05-22
106.142.128.189,JP,,,,35.69,139.69,NET-106-0-0-0-1,APNIC-106,2011-02-10,2011-01-09
53.156.135.174,DE,,,,51.2993,9.491,NET-53-0-0-0-1,RIPE-ERX-53,2014-10-14,1992-03-17
207.244.47.14,US,TN,Chattanooga,37406,35.0671,-85.2456,NET-207-244-0-0-1,CHATDATA,2002-02-08,1996-11-06
116.163.243.218,CN,21,Chaoyang,,41.5703,120.4586,NET-116-0-0-0-1,APNIC-116,2010-07-30,2007-01-17
215.29.123.91,US,,,,37.751,-97.822,NET-215-0-0-0-1,DNIC-NET-215,2011-06-21,1998-06-05
221.185.160.148,JP,46,Kagoshima,890-0064,31.5602,130.5581,NET-221-0-0-0-1,APNIC7,2010-07-30,NA
42.227.170.181,CN,41,Zhengzhou,,34.6836,113.5325,NET-42-0-0-0-1,APNIC-42,2011-04-12,2010-10-26
207.157.165.117,US,CA,Ventura,93003,34.2863,-119.2267,NET-207-157-128-0-1,VCSNET,2003-03-25,1996-08-05
146.227.156.121,GB,ENG,Leicester,LE2,52.6042,-1.1464,NET-146-227-0-0-1,RIPE-ERX-146-227-0-0,2004-02-04,2004-02-04
31.215.19.73,AE,DU,Dubai,,25.2639,55.3081,NET-31-0-0-0-1,RIPE-31,2010-05-18,NA
161.250.36.95,US,MN,Owatonna,55060,44.0479,-93.226,NET-161-250-0-0-1,FEDERATED,2012-04-02,1993-04-01
158.91.110.183,US,WY,Evanston,82930,41.2355,-110.8313,NET-158-91-0-0-1,PROVO-EDU,2005-05-16,1992-02-20
31.245.22.9,DE,,,,51.2993,9.491,NET-31-0-0-0-1,RIPE-31,2010-05-18,NA
253.39.178.77,,,,,0.0,0.0,NET-240-0-0-0-0,SPECIAL-IPV4-FUTURE-USE-IANA-RESERVED,2013-08-30,NA
155.159.111.180,ZA,,,,-29.0,24.0,NET-155-159-0-0-1,AFRINIC-155-159-0-0,2005-02-21,2005-02-21
88.154.47.238,UA,,,,50.45,30.5233,NET-88-0-0-0-1,88-RIPE,2009-05-18,2004-04-01
238.216.42.115,,,,,0.0,0.0,NET-224-0-0-0-1,MCAST-NET,2013-08-30,1991-05-22
147.63.56.0,US,NJ,Cranford,07016,40.6559,-74.3045,NET-147-63-0-0-1,BARCLAYS-CAPITAL,2012-04-02,1991-07-05
139.234.30.154,US,,,,37.751,-97.822,NET-139-234-0-0-1,ATDNET1,2007-08-23,1990-04-08
0.47.206.6,,,,,0.0,0.0,NET-0-0-0-0-1,SPECIAL-IPV4-LOCAL-ID-IANA-RESERVED,2013-08-30,NA
158.15.200.149,US,,,,37.751,-97.822,NET-158-15-0-0-1,DISA-CSD1,2009-04-20,1997-07-15
20.64.240.80,US,VA,Falls Church,22042,38.864,-77.1922,NET-20-0-0-0-1,CSC,2017-02-22,1989-09-03
131.87.175.126,US,,,,37.751,-97.822,NET-131-87-0-0-1,DRMS,2009-06-12,1988-10-25
233.115.227.27,,,,,0.0,0.0,NET-224-0-0-0-1,MCAST-NET,2013-08-30,1991-05-22
192.122.248.27,US,CA,Fremont,94538,37.5079,-121.9599,NET-192-122-248-0-1,INDETECHC1,1994-04-27,1991-09-06
163.95.133.241,FR,,,,48.8582,2.3387,NET-163-0-0-0-0,APNIC-ERX-163,2010-07-30,1993-05-01
91.242.220.224,PL,,,,52.2394,21.0362,NET-91-0-0-0-1,91-RIPE,2009-05-18,2005-06-30
237.154.53.122,,,,,0.0,0.0,NET-224-0-0-0-1,MCAST-NET,2013-08-30,1991-05-22
123.192.211.150,TW,,Taipei,,25.0418,121.4966,NET-123-0-0-0-1,APNIC-123,2010-07-30,2006-01-06
177.126.206.108,BR,SC,Ponte Serrada,,-26.8667,-51.9668,NET-177-0-0-0-0,LACNIC-177,2010-07-21,1993-05-01
189.196.35.67,MX,SIN,Guasave,81106,25.5667,-108.45,NET-189-0-0-0-1,NET189,2010-07-21,2005-06-17
240.233.12.212,,,,,0.0,0.0,NET-240-0-0-0-0,SPECIAL-IPV4-FUTURE-USE-IANA-RESERVED,2013-08-30,NA
22.166.42.106,US,,,,37.751,-97.822,NET-22-0-0-0-1,DNIC-SNET-022,2009-04-15,1989-06-26
144.44.243.240,,,,,47.0,8.0,NET-144-43-0-0-1,RIPE-ERX-144-43-0-0,2004-01-07,2004-01-07
173.64.10.112,US,NY,Buffalo,14224,42.8356,-78.7484,NET-173-64-0-0-1,VIS-BLOCK,2016-08-18,2008-08-11
57.224.86.66,BE,,,,50.85,4.35,NET-57-0-0-0-1,RIPE-ERX-57,2014-10-14,1993-06-21
246.225.36.143,,,,,0.0,0.0,NET-240-0-0-0-0,SPECIAL-IPV4-FUTURE-USE-IANA-RESERVED,2013-08-30,NA
247.97.73.195,,,,,0.0,0.0,NET-240-0-0-0-0,SPECIAL-IPV4-FUTURE-USE-IANA-RESERVED,2013-08-30,NA
182.17.114.17,TH,,,,13.75,100.4667,NET-182-0-0-0-0,APNIC-182,2010-07-30,2009-08-03
164.113.193.211,US,KS,Lawrence,66044,39.0393,-95.2087,NET-164-113-0-0-1,KANREN,2015-12-04,1993-02-24
68.222.42.123,US,,,,37.751,-97.822,NET-68-222-0-0-1,BLS-68-222-0-0-1003020945,2010-03-03,2010-03-03
32.11.3.98,US,,,,37.751,-97.822,NET-32-0-0-0-1,ATT-32-0-0-0-A,2015-02-11,1990-05-30
2.101.36.24,GB,ENG,Southampton,SO31,50.8698,-1.3109,NET-2-0-0-0-1,2-RIPE,2009-09-30,2009-09-29
212.215.12.11,CH,,,,47.1449,8.1551,NET-212-0-0-0-1,RIPE-NCC-212,2009-03-25,1997-11-14
208.30.27.14,US,,,,37.751,-97.822,NET-208-0-0-0-1,SPRINTLINK-BLKS,2000-10-27,1996-03-13
195.154.120.103,FR,,,,48.8582,2.3387,NET-195-0-0-0-1,RIPE-CBLK3,2009-03-25,1996-03-25
0.255.34.36,,,,,0.0,0.0,NET-0-0-0-0-1,SPECIAL-IPV4-LOCAL-ID-IANA-RESERVED,2013-08-30,NA
184.113.112.128,US,,,,37.751,-97.822,NET-184-113-0-0-1,MIAMI-CDV-16,2011-03-07,2011-03-07
36.215.238.238,CN,11,Beijing,,39.9289,116.3883,NET-36-0-0-0-1,APNIC-36,2011-04-12,2010-10-26
41.208.161.108,SN,,,,14.0,-14.0,NET-41-0-0-0-1,NET41,2010-11-09,2005-04-12
135.92.98.82,US,IL,Naperville,60563,41.8032,-88.1341,NET-135-92-0-0-1,LUCENT-135-92-0-0-B,2013-01-25,1996-04-30
45.45.168.117,US,TN,Nashville,37219,36.168,-86.7817,NET-45-45-128-0-1,CONTINA,2015-02-19,2015-02-19
208.224.252.50,US,,,,37.751,-97.822,NET-208-224-252-0-1,UU-208-224-252,2003-05-30,1997-08-01
125.116.86.112,CN,33,Ningbo,,29.8782,121.5495,NET-125-0-0-0-1,APNIC-125,2010-07-30,2005-01-27
238.222.11.73,,,,,0.0,0.0,NET-224-0-0-0-1,MCAST-NET,2013-08-30,1991-05-22
116.242.182.65,CN,11,Beijing,,39.9289,116.3883,NET-116-0-0-0-1,APNIC-116,2010-07-30,2007-01-17
93.34.52.79,IT,25,Milan,20131,45.4643,9.1895,NET-93-0-0-0-1,93-RIPE,2009-05-18,2007-03-27
33.31.83.130,US,,,,37.751,-97.822,NET-33-0-0-0-1,DISN-IP-LEGACY,2013-09-11,1991-01-01
232.144.60.132,,,,,0.0,0.0,NET-224-0-0-0-1,MCAST-NET,2013-08-30,1991-05-22
152.126.204.231,US,,,,37.751,-97.822,NET-152-124-0-0-1,VA-INTERNET,2013-04-29,1991-08-15
48.123.117.209,US,NJ,Newark,07102,40.7355,-74.1741,NET-48-0-0-0-1,PRU48,2012-04-02,1990-12-07
32.164.170.30,US,,,,37.751,-97.822,NET-32-0-0-0-1,ATT-32-0-0-0-A,2015-02-11,1990-05-30
145.83.177.59,NL,NH,Amstelveen,1183,52.3122,4.8765,NET-145-0-0-0-0,NET145,2013-01-14,1993-05-01
97.191.182.59,US,,,,37.751,-97.822,NET-97-128-0-0-1,WIRELESSDATANETWORK,2012-03-02,2008-04-14
65.195.0.13,US,,,,37.751,-97.822,NET-65-192-0-0-1,UUNET65,2012-03-20,2000-10-27
13.15.187.0,US,CT,Norwalk,06850,41.1271,-73.4416,NET-13-0-0-0-1,XEROX-NET,2016-08-09,1986-04-25
255.83.62.46,,,,,0.0,0.0,NET-240-0-0-0-0,SPECIAL-IPV4-FUTURE-USE-IANA-RESERVED,2013-08-30,NA
139.197.221.164,CN,31,Shanghai,,31.0456,121.3997,NET-139-197-0-0-1,APNIC-ERX-139-197-0-0,2010-11-17,2010-11-03
246.225.194.112,,,,,0.0,0.0,NET-240-0-0-0-0,SPECIAL-IPV4-FUTURE-USE-IANA-RESERVED,2013-08-30,NA
190.139.96.205,AR,,,,-34.6033,-58.3817,NET-190-0-0-0-1,NET190,2010-07-21,2005-06-17
215.63.180.184,US,,,,37.751,-97.822,NET-215-0-0-0-1,DNIC-NET-215,2011-06-21,1998-06-05
177.228.139.251,MX,SIN,Los Mochis,81293,25.8908,-108.9875,NET-177-0-0-0-0,LACNIC-177,2010-07-21,1993-05-01
14.24.0.15,CN,44,Guangzhou,,23.1167,113.25,NET-14-0-0-0-1,APNIC-14,2010-07-30,2008-01-22
184.14.90.200,US,WV,Moundsville,26041,39.8904,-80.7021,NET-184-8-0-0-1,FRONTIER-COMMUNICATIONS,2012-02-24,2009-10-01
179.15.115.59,CO,,,,4.5981,-74.0758,NET-179-0-0-0-1,LACNIC-179,2011-02-08,2011-01-04
56.243.65.207,US,NC,Raleigh,27668,35.7977,-78.6253,NET-56-0-0-0-1,USPS1,2006-03-03,1992-11-02
231.144.39.79,,,,,0.0,0.0,NET-224-0-0-0-1,MCAST-NET,2013-08-30,1991-05-22
159.99.247.110,US,MN,Minneapolis,55408,44.9422,-93.294,NET-159-99-0-0-1,HLA,1999-10-14,1992-03-31
156.68.90.112,US,AL,Huntsville,35812,34.7304,-86.5859,NET-156-68-0-0-1,USAFL,2015-07-29,1991-12-19
28.227.230.154,US,,,,37.751,-97.822,NET-28-0-0-0-1,DNIC-NET-028,2009-03-23,1996-03-11
15.89.30.119,US,CA,Palo Alto,94304,37.3762,-122.1826,NET-15-0-0-0-1,HP-INTERNET,2017-06-07,1994-07-01
253.48.90.103,,,,,0.0,0.0,NET-240-0-0-0-0,SPECIAL-IPV4-FUTURE-USE-IANA-RESERVED,2013-08-30,NA
158.182.206.69,HK,,Central District,,22.291,114.15,NET-158-182-0-0-1,APNIC-ERX-158-182-0-0,2009-10-08,2003-10-15
178.207.70.78,RU,TA,Russkiy Aktash,423430,55.0384,52.1214,NET-178-0-0-0-1,178-RIPE,2009-05-18,2009-01-30
70.117.192.107,US,TX,Pharr,78577,26.1546,-98.2045,NET-70-112-0-0-1,RRSW,2006-06-06,2004-09-17
170.42.93.201,US,CA,San Francisco,94104,37.7909,-122.4017,NET-170-42-0-0-1,NETBLK-WFC,2012-03-02,1994-02-09
114.196.242.212,CN,21,Daqing,,41.7239,123.2017,NET-114-0-0-0-1,APNIC-114,2010-07-30,2007-10-29
174.55.217.224,US,PA,Red Lion,17356,39.8939,-76.5581,NET-174-54-0-0-1,CPA-2,2009-11-02,2009-11-02
170.97.179.80,US,DC,Washington,20410,38.8933,-77.0146,NET-170-97-0-0-1,HUD,2011-01-27,1994-03-24
43.21.121.40,JP,13,Tokyo,100-0001,35.6427,139.7677,NET-43-0-0-0-1,APNIC-ERX-43,2013-01-14,1989-02-21
133.27.207.91,JP,,,,35.69,139.69,NET-133-0-0-0-1,JAPAN-INET,2013-01-14,1997-03-01
19.220.122.0,US,MI,Dearborn,48121,42.3223,-83.1763,NET-19-0-0-0-1,FINET,2010-05-07,1988-06-15
196.181.116.166,CI,AB,Abidjan,,5.3097,-4.0127,NET-196-0-0-0-0,NET196,2010-11-09,1993-05-01
3.17.253.43,US,CT,Fairfield,06828,41.1412,-73.2637,NET-3-0-0-0-1,GE-INTERNET,2008-03-28,1988-02-23
20.189.99.210,US,,,,37.751,-97.822,NET-20-180-0-0-1,MSFT,2017-02-22,2017-02-22
235.62.126.26,,,,,0.0,0.0,NET-224-0-0-0-1,MCAST-NET,2013-08-30,1991-05-22
185.173.169.174,IR,14,,,28.5168,53.2773,NET-185-0-0-0-1,RIPE-185,2011-02-08,2011-01-04
173.75.248.109,US,PA,Glen Mills,19342,39.9056,-75.4874,NET-173-64-0-0-1,VIS-BLOCK,2016-08-18,2008-08-11
199.137.185.82,US,CO,Fort Collins,80526,40.524,-105.1396,NET-199-128-0-0-1,USDA-CBLK,2005-10-11,1994-02-08
189.78.138.105,BR,SP,São Paulo,,-23.5733,-46.6417,NET-189-0-0-0-1,NET189,2010-07-21,2005-06-17
70.32.81.207,US,CA,Culver City,90232,34.0202,-118.3928,NET-70-32-64-0-1,MEDIATEMPLE-106,2012-03-20,2008-06-26
52.53.41.158,US,CA,San Jose,95141,37.3388,-121.8914,NET-52-32-0-0-1,AT-88-Z,2015-09-02,2015-09-02
144.235.37.67,US,,,,37.751,-97.822,NET-144-235-0-0-1,DNIC-SNET,2014-02-07,1991-01-09
193.194.118.55,NL,,,,52.3824,4.8995,NET-193-0-0-0-1,RIPE-CBLK,2009-03-25,1992-08-12
196.195.160.194,IN,DL,Delhi,,28.6667,77.2167,NET-196-0-0-0-0,NET196,2010-11-09,1993-05-01
105.176.221.129,LR,,,,6.5,-9.5,NET-105-0-0-0-1,AFRINIC-105,2010-11-19,2010-11-19
251.100.176.132,,,,,0.0,0.0,NET-240-0-0-0-0,SPECIAL-IPV4-FUTURE-USE-IANA-RESERVED,2013-08-30,NA
200.234.170.116,BR,,,,-22.8305,-43.2192,NET-200-0-0-0-1,LACNIC-200,2010-07-21,2002-07-27
25.60.169.29,GB,,,,51.4964,-0.1224,NET-25-0-0-0-1,RIPE-ERX-25,2013-01-14,1985-01-28
19.148.39.42,US,MI,Dearborn,48121,42.3223,-83.1763,NET-19-0-0-0-1,FINET,2010-05-07,1988-06-15
192.29.191.119,US,CA,Redwood City,94065,37.5331,-122.2471,NET-192-29-0-0-1,ORACLE-BRM6,2016-10-10,1987-01-23
89.87.135.97,FR,PAC,Vedene,84270,43.9774,4.9043,NET-89-0-0-0-1,89-RIPE,2009-05-18,2005-06-30
250.76.82.184,,,,,0.0,0.0,NET-240-0-0-0-0,SPECIAL-IPV4-FUTURE-USE-IANA-RESERVED,2013-08-30,NA
98.214.208.215,US,IL,Decatur,62526,39.9155,-88.8918,NET-98-212-0-0-1,ILLINOIS-34,2008-01-15,2008-01-15
252.158.152.54,,,,,0.0,0.0,NET-240-0-0-0-0,SPECIAL-IPV4-FUTURE-USE-IANA-RESERVED,2013-08-30,NA
53.34.241.147,DE,,,,51.2993,9.491,NET-53-0-0-0-1,RIPE-ERX-53,2014-10-14,1992-03-17
82.184.118.20,IT,34,Mestre,30174,45.5034,12.2266,NET-82-0-0-0-1,82-RIPE,2004-03-16,2002-11-23
237.51.245.104,,,,,0.0,0.0,NET-224-0-0-0-1,MCAST-NET,2013-08-30,1991-05-22
187.76.48.145,BR,,,,-22.8305,-43.2192,NET-187-0-0-0-1,LACNIC-187,2010-07-21,2007-09-28
189.162.67.149,MX,JAL,Guadalajara,44130,20.6667,-103.3333,NET-189-0-0-0-1,NET189,2010-07-21,2005-06-17
117.108.228.245,JP,29,Nara,630-8213,34.6853,135.8328,NET-117-0-0-0-1,APNIC-117,2010-07-30,2007-01-17
39.2.70.132,JP,13,Tokyo,100-0001,35.6427,139.7677,NET-39-0-0-0-1,APNIC-39,2011-02-10,2011-01-09
134.160.0.235,JP,,,,35.69,139.69,NET-134-159-0-0-1,APNIC-ERX-134-159-0-0,2009-10-08,2003-11-26
236.158.157.65,,,,,0.0,0.0,NET-224-0-0-0-1,MCAST-NET,2013-08-30,1991-05-22
212.57.240.9,GB,ENG,Stoke-on-Trent,ST4,53.0,-2.1833,NET-212-0-0-0-1,RIPE-NCC-212,2009-03-25,1997-11-14
121.98.44.172,NZ,WKO,Hamilton,3214,-37.7709,175.2985,NET-121-0-0-0-1,APNIC-121,2010-07-30,2006-01-06
111.13.231.31,CN,,,,34.7725,113.7266,NET-111-0-0-0-1,APNIC-AP,2010-07-30,2008-11-12
138.199.116.47,,,,,47.0,8.0,NET-138-198-0-0-1,RIPE-ERX-138-198-0-0,2003-12-11,2003-12-11
206.9.41.231,US,MN,Saint Paul,55124,44.7468,-93.2021,NET-206-8-0-0-1,ONVOY-206-8-0-0-14,2016-11-29,1995-05-08
50.113.144.248,US,,,,37.751,-97.822,NET-50-113-0-0-1,RRWE,2011-05-20,2011-05-20
146.163.57.31,US,IL,Edwardsville,62026,38.8114,-89.9532,NET-146-163-0-0-1,SIUE,2005-11-29,1991-02-15
48.215.79.144,US,NJ,Newark,07102,40.7355,-74.1741,NET-48-0-0-0-1,PRU48,2012-04-02,1990-12-07
60.107.222.113,JP,,,,35.69,139.69,NET-60-0-0-0-1,APNIC-60,2010-07-30,2003-04-06
65.109.254.115,US,MA,Andover,01810,42.6489,-71.1655,NET-65-108-0-0-1,ALABANZA-BALT-5,2013-07-02,2001-02-09
245.16.124.127,,,,,0.0,0.0,NET-240-0-0-0-0,SPECIAL-IPV4-FUTURE-USE-IANA-RESERVED,2013-08-30,NA
68.168.156.30,US,GA,Atlanta,30328,33.9335,-84.3972,NET-68-168-156-0-1,NETSTREAM-NETWORK-COMMUNICATIONS,2011-09-23,2011-09-23
182.9.19.92,ID,,,,-6.175,106.8286,NET-182-0-0-0-0,APNIC-182,2010-07-30,2009-08-03
148.175.255.51,US,UT,Magna,84044,40.7053,-112.0848,NET-148-175-0-0-1,KENNECOTT,2003-05-14,1995-12-01
47.114.199.245,CN,33,Hangzhou,,30.2936,120.1614,NET-47-113-0-0-1,APNIC,2015-05-07,2015-05-07
52.79.28.150,KR,28,Incheon,,37.4536,126.7317,NET-52-79-0-0-1,AMAZON-ICN,2016-03-25,2016-03-25
228.123.51.100,,,,,0.0,0.0,NET-224-0-0-0-1,MCAST-NET,2013-08-30,1991-05-22
